repository,state,title,label,body
DocSalvi/LinuxDayAppAndroid,open,added DE translation.,[],
DocSalvi/LinuxDayAppAndroid,closed,Modifiche iniziali,[],"Leggi la mail per ulteriori informazioni ;)
"
