repository,state,title,label,body
vuze/vuze-remote-for-android,open,Add the ability to rename torrents and files,[],"Hi all

It could ne nice to have the ability to change torrent name and files names when adding it via vuze remonte.
"
vuze/vuze-remote-for-android,closed,Sort by ratio doesn't work properly,[],"Hello,
First of all, thank you for this great app !
I have noticed that sorting torrents by ratio doesn't take into account the digits after the comma. Is it normal or an issue ?
Thank you"
