repository,state,title,label,body
shakalaca/BeautyClockLiveWallpaper,open,No images are shown,[],"I tried all possible options and also various image sources. However, there is always the same single image shown which says ""Sorry, Sorry Retry ..."" instead of giving a time. Any idea what's going wrong?

I am on Sony Xperia Z3 Compact with CyanogenMod 12.1 (Android-Version 5.1.1).
"
shakalaca/BeautyClockLiveWallpaper,open,Image resolution is too low,[],"Hi, thanks a lot for your app, I like it a lot.

Would it be possible to fetch images with a better resolution? My phone has an HD screen, and they look blurred because of the low resolution.
"
