repository,state,title,label,body
threedliteguy/UhLocationReportingService,open,Not working,[],"Hi, it looks like it is not working anymore as when you select any user, you get a black screen. I have found that Mapquest has changed his URL: http://stackoverflow.com/questions/28446162/mapquest-api-key-no-longer-working. Are you going to fix it? Cheers!
"
