repository,state,title,label,body
h42i/d00r-app,closed,Add Google Play & F-Droid Badges,[],
h42i/d00r-app,closed,Pull jar files from known repositories,"[Label(name=""enhancement"")]","Could you change the build to use dependencies from known repositories like mavenCentral, jCenter, Sonatype-OSS or jitpack?"
